brutal, constitute, stardom, ate, exhort, Thessaly, template, great, narcosis, incorrect, licensable, hideaway, loch, flunk, Bassett, melee, awhile, Della, derail, Bayreuth, confiscate, matinal, Durer, Simla, garb, elope, seismic, Hollingsworth, thumb, silica, sora, speedy, doghouse, emanate, meanwhile, ardent, c, inflater, blueprint, slaughter
Caputo : 35 | 75 | Vail | 46 | 28 | deconvolution | 83 | 73 | 3 | 33 | 78 | 41 | 47 | 78 | 43 | 8 | 80 | homologue | 82 | cornfield | 62 | 13 | 67 | 5 | 97 | 10 | Mauricio | wax | Jutish | 56 | spend | 83 | 36 | 81 | lid | halide | 71 | Achilles | 23
25 : 12 | 16 | 41 | 0 | 83 | shenanigan | 40 | tip | 91 | 45 | plaguey | tar | Livingston | 3 | salute | 15 | 15 | 67 | 47 | 99 | jerk | rosemary | tremor | starboard | 56 | 60 | nuclei | 91 | 4 | Weldon | 70 | 4 | deaden | 6 | 9 | 51 | 82 | 27 | Martian
hubris : 59 | timetable | protagonist | 66 | matinee | 97 | Schafer | 16 | 47 | 50 | 94 | scalar | 31 | 96 | 25 | 79 | 31 | 91 | collage | 72 | 15 | 58 | 71 | perplex | 45 | 97 | 72 | 36 | bootlegger | 41 | dilemma | 78 | chatty | Ohio | kelp | 9 | 49 | 28 | decompile
74 : 97 | cotty | 3 | northeastern | 5 | 47 | 10 | marksmen | 51 | 13 | purr | LTV | Wilcox | atavism | 13 | 2 | 91 | fell | hesitate | 5 | breakfast | 32 | 11 | 95 | familiar | 75 | 18 | 6 | housekeep | cowslip | 90 | blackbody | Knauer | 1 | 99 | structural | sextic | 24 | remorse
94 : 55 | 16 | 77 | midmorn | 29 | 9 | Martinson | 36 | 88 | 51 | 45 | 36 | 60 | 97 | 25 | cambric | alterate | lucky | what'd | 83 | nuance | 78 | 21 | 67 | 98 | malaise | elucidate | 46 | rough | 86 | admiration | 86 | 76 | 24 | orgasm | consort | 94 | 83 | 13
offstage : hamper | myofibril | 10 | 74 | 89 | wag | 24 | 43 | 2 | restitution | Han | Grecian | 31 | gangway | commend | 27 | warmish | 6 | silent | 26 | 57 | 63 | 9 | 62 | 74 | 74 | 12 | 76 | 7 | 75 | 12 | Cecilia | 64 | 85 | 47 | 82 | 30 | senorita | 97
24 : 99 | 84 | 54 | 3 | 53 | opinion | 69 | 89 | 77 | 92 | 5 | pulse | 92 | 29 | 36 | 34 | oppression | 91 | marshal | 37 | 70 | hector | 71 | 20 | 5 | 98 | 95 | 19 | 51 | deserve | 52 | eternity | 55 | 4 | 70 | 78 | advisable | 97 | 15
3 : 96 | 85 | teeth | squad | 60 | smack | quill | 58 | 78 | 93 | hypothermia | 29 | uniform | 34 | 3 | inalterable | patina | Gino | taboo | vertebra | crowbait | supine | 41 | 38 | 98 | 73 | 94 | 62 | Camille | term | 60 | 76 | foment | 87 | incisor | limp | 1 | intransitive | 3
76 : 47 | skimp | tortoiseshell | 29 | 3 | signature | 22 | l'oeil | POBox | podge | 90 | 73 | terse | 3 | 3 | 80 | 56 | countdown | Kate | 33 | 2 | 44 | 61 | 75 | 89 | 82 | Eastwood | chipmunk | target | dater | 7 | 74 | oviparous | 59 | congressional | 71 | 75 | 63 | 48
brakeman : 97 | 26 | 39 | 39 | tift | 77 | 74 | plastisol | radices | steady | tam | 38 | peel | Alfred | 5 | socket | 93 | 35 | splice | calculable | 14 | 72 | 25 | 51 | Martha | 23 | 70 | 55 | hack | 35 | 22 | 57 | 56 | 90 | 17 | 21 | 80 | tweeze | 21
93 : 96 | 74 | 16 | 39 | guesswork | 85 | disgustful | 17 | 69 | indium | 73 | 60 | 74 | 3 | 26 | Oxnard | 9 | 36 | 41 | 17 | 96 | 67 | 57 | lair | shepherdess | 76 | 21 | bull | constraint | flung | 3 | versus | 26 | projectile | 39 | Werther | bedfellow | Saul | roadhouse
7 : 95 | wag | avaricious | 36 | 55 | gin | admission | communal | 73 | 52 | 86 | togging | 16 | priggish | 97 | 95 | sequent | 76 | 75 | USA | 27 | 36 | 23 | wagonload | 39 | quench | 72 | 41 | 40 | visual | ashen | 87 | 79 | 22 | 21 | warren | 56 | McNulty | 23
83 : residual | wash | alphabetic | comma | promulgate | Kim | 22 | 22 | moss | centripetal | database | 74 | 60 | 67 | turbofan | Vail | affront | 66 | 2 | 85 | 76 | 56 | 14 | peg | approval | deplane | miaow | 23 | 75 | 8 | lockout | walla | 12 | 44 | knowhow | 98 | 15 | 90 | grata
cordite : 0 | Devonshire | 62 | eyelid | baobab | Cranston | 32 | Bohemia | 23 | 49 | 78 | 46 | 98 | 47 | 54 | stannic | 47 | 45 | 20 | 16 | 30 | 41 | 98 | 88 | 10 | 44 | straightaway | cougar | 33 | 59 | 43 | 89 | biharmonic | 13 | connector | 5 | 79 | opthalmology | 58
77 : 54 | 69 | Xerxes | 32 | 66 | 20 | orchid | 70 | 0 | 78 | 92 | 12 | 34 | 0 | helpful | 96 | slot | 31 | 23 | bluebush | 40 | hypothesis | trilogy | 20 | 47 | specular | it'd | n's | 13 | 95 | Babel | bedspring | 0 | 89 | cowbird | fluctuate | venomous | iii | 60
bedrock : 29 | 75 | Jude | 90 | 98 | 0 | coproduct | ferment | Faraday | 69 | 60 | claustrophobic | 67 | 59 | 28 | 6 | 41 | elision | 68 | 1 | 20 | monster | 62 | Alastair | Steve | 94 | control | 16 | 67 | non | 40 | syndic | 90 | lunchtime | blastula | cassock | backfill | 82 | 13
populace : 67 | 4 | volcanoes | 73 | 42 | carbohydrate | 39 | 55 | 85 | 77 | 36 | 20 | 46 | 38 | 55 | Narragansett | 17 | Ephesian | linebacker | 91 | 81 | harken | 19 | emotion | 80 | 16 | duly | 27 | 4 | 79 | 82 | viper | gee | 46 | 22 | Larson | 97 | 53 | 79
Tallahassee : 24 | Sheehan | Chicagoan | 86 | 92 | downturn | hardcover | 64 | 33 | princess | angst | 95 | 39 | 22 | puppyish | 1 | 53 | 90 | 42 | 99 | shoestring | 9 | phantasm | 69 | diocesan | 38 | 4 | 12 | 81 | 43 | ceremonial | 81 | 5 | 94 | cataclysmic | 78 | 20 | 35 | 6
22 : Andes | yin | 36 | city | 18 | appanage | cattlemen | 57 | 89 | greenware | 57 | 16 | 86 | grizzly | acquisitive | auditorium | 88 | 40 | 13 | 91 | 9 | 2 | Noreen | 55 | 82 | stagy | 41 | Titan | litigant | Dallas | 71 | 12 | nouveau | hydroxylate | secure | 76 | 72 | 45 | 21
45 : physic | thieves | 84 | ani | otherwise | efficacious | 84 | hodge | 60 | Coulter | 56 | 40 | 63 | 16 | mollify | 4 | 86 | 79 | Urbana | 61 | 75 | squalid | gurgle | judicable | 86 | 8 | 4 | declamatory | incident | Percy | 80 | 24 | Seidel | Bodleian | palazzo | melee | solid | pathology | besotted
84 : 69 | swordfish | Nevada | 7 | Grosvenor | 21 | 14 | 71 | 15 | 97 | wireman | 79 | acquaint | 61 | 65 | 99 | sonny | quetzal | 90 | bond | 15 | chromic | multiplet | paid | 81 | 25 | Lyra | 96 | 31 | 49 | 57 | starboard | 15 | 59 | 18 | 5 | seek | xylophone | maggoty
58 : glottal | 32 | 79 | 70 | discrete | catchup | Atlantis | 73 | 33 | 42 | 52 | 75 | 96 | 82 | latent | 42 | fantasia | 34 | pinxter | 4 | 52 | suppression | 34 | 79 | 79 | plastron | Lieberman | eaten | 95 | seater | 75 | earthy | 57 | sial | 2 | clement | 67 | gregarious | herpes
36 : exalt | equine | advantage | 4 | 17 | 96 | 39 | 31 | battle | dignify | 20 | 21 | totem | isomer | 93 | 53 | 49 | 58 | 57 | fort | 8 | 3 | Webb | 0 | 25 | 69 | 31 | 82 | Dickerson | lament | 78 | exit | 67 | 39 | 97 | 55 | 82 | Ferdinand | notwithstanding
byte : Bessemer | passivate | 84 | 63 | Hibernia | 14 | 93 | franklin | 6 | Fairfield | menarche | 16 | 55 | tornado | wearisome | 48 | 64 | 98 | neuropathology | sprue | 79 | forum | freeload | 34 | 27 | candidate | composition | 70 | spectrum | 69 | 78 | 1 | trashy | heady | 49 | benefit | TV | schizophrenic | 19
21 : 50 | 11 | 4 | 58 | indoor | Steuben | 73 | tum | 91 | 64 | 23 | 83 | 31 | 76 | 34 | wool | 68 | 72 | scam | fascist | sickbed | surmount | Myra | 82 | 23 | Kampala | 75 | 31 | 19 | connote | faint | expressway | 8 | titmice | tease | ratio | 0 | 41 | 19
42 : 58 | panorama | salami | 91 | 0 | floodwater | 96 | 78 | smolder | 42 | Saturnalia | 74 | 66 | 45 | Eratosthenes | crude | regression | Salina | 31 | 45 | rectify | ocean | 3 | 9 | 30 | ridiculous | continuo | Wayne | 50 | perpendicular | coralberry | 63 | canteen | Zaire | 28 | reign | argumentation | 13 | 30
pumpkinseed : 78 | 68 | creep | 4 | squander | whimsey | apposite | senorita | 61 | 55 | 50 | 27 | astrophysics | vassal | 14 | demise | lumen | 43 | 21 | 29 | Huston | 14 | 56 | 31 | 85 | 81 | devilish | 30 | pawnshop | 58 | intransitive | Barney | 80 | malocclusion | shadowy | 62 | cantor | 76 | crony
95 : 9 | alumnae | senescent | potlatch | roe | 74 | derrick | 94 | 16 | 94 | 94 | stupefy | prostitution | 58 | theta | 80 | 97 | 56 | 58 | thoughtful | blather | 71 | 79 | Rochester | 77 | delineate | 56 | 15 | 27 | 56 | breakneck | 30 | introversion | Vishnu | 95 | 39 | 90 | 13 | 92
57 : 48 | 34 | 94 | 50 | 11 | 30 | 90 | 35 | neon | gelatin | parallel | shipboard | longish | 28 | hexadecimal | tide | 12 | 80 | windfall | closet | 28 | 6 | 37 | 40 | 56 | 54 | 81 | 19 | 14 | mousy | 95 | lad | wham | 53 | Khartoum | 16 | 90 | 75 | 52
metamorphosis : jukebox | wiener | Protista | 94 | 46 | 53 | reflect | 73 | 60 | 30 | hydrangea | 86 | lim | 2 | 6 | 43 | proposal | Bootes | 44 | impress | 74 | intersperse | 4 | Bible | 22 | 78 | 72 | 92 | 81 | 87 | 87 | 43 | Yugoslavia | lantern | bequest | 12 | 76 | 7 | 25
66 : coffer | 99 | 43 | couch | 71 | 2 | tuck | henceforth | extremum | molest | tetravalent | 1 | 42 | adjunct | 29 | phrase | congratulate | Algenib | 62 | 37 | 39 | 12 | mystique | 61 | mace | 95 | lithe | 59 | 17 | Cummings | 45 | 34 | 67 | 72 | 54 | 63 | dormouse | Klan | 51
satire : exam | 38 | roughneck | 28 | apex | Pegasus | psycho | abduct | 26 | 37 | 9 | 94 | conifer | 86 | 72 | 84 | 4 | 59 | 76 | 75 | caloric | 34 | 33 | 20 | 74 | 34 | 72 | 89 | 33 | 30 | alabaster | hob | 22 | divisor | 77 | mow | 61 | 54 | 49
99 : Inc | theocratic | shiplap | 0 | 22 | buttress | 88 | 74 | envy | 71 | 85 | 72 | only | evenhanded | nitrogenous | 90 | trencherman | crises | phraseology | 51 | maniac | oar | 57 | minuteman | 3 | 87 | Benares | 97 | neptunium | 70 | 30 | 52 | cherish | curriculum | glad | 75 | 38 | 26 | 73
ovipositor : landscape | 44 | 56 | fluster | 86 | 61 | rhetoric | 12 | 99 | peculiar | 78 | arclength | indigent | commensurate | 91 | 71 | forty | 56 | 21 | deliquescent | 19 | 40 | drafty | yacht | 32 | 79 | 79 | 72 | Borneo | seem | transgressor | 65 | personage | Belmont | 42 | Cayley | permissive | 34 | onyx
iodinate : 8 | asthma | 26 | 13 | 89 | fasten | dubitable | 18 | 7 | paschal | sundown | heighten | 40 | followeth | Fenton | 34 | 79 | Kensington | 6 | 99 | 83 | 71 | 4 | 69 | 96 | 97 | 92 | Kingsley | 74 | asymptotic | henceforth | 65 | 54 | slot | scription | 1 | 98 | 55 | straw
infusible : 43 | globe | 98 | 56 | isolate | append | 7 | haunch | 98 | 7 | 43 | 1 | lordosis | 15 | 40 | 93 | fever | Aaron | 82 | scrumptious | avocado | irritant | 79 | 65 | 76 | 14 | 70 | stellar | 21 | 47 | 49 | 19 | 99 | grandson | councilwomen | brownish | 97 | sink | 11
39 : autism | 40 | suspicious | 38 | Alvarez | 93 | ascomycetes | 27 | 0 | Boylston | 71 | 31 | 75 | 50 | pinnacle | 92 | discoid | Chao | 89 | 37 | 92 | 3 | 1 | 20 | Sousa | 12 | Nazarene | toothy | screen | if | 10 | 14 | 43 | 90 | stateroom | 74 | Winnetka | conch | 24
74 : 38 | PepsiCo | 25 | soap | 4 | 37 | Horace | 10 | 85 | 15 | 24 | codex | 74 | 38 | 90 | 21 | Columbus | 41 | 27 | legacy | 60 | 81 | sofa | 41 | 1 | embody | honeymoon | 88 | 75 | otiose | 37 | 76 | imperceptible | 81 | 93 | practical | flinty | 30 | radiocarbon
76 : contradictory | Paulette | 28 | 73 | 9 | 94 | Eugenia | perusal | 27 | Chile | etiology | 48 | chaste | afterthought | 6 | 12 | 83 | reciprocate | 97 | 97 | 67 | 93 | 67 | 70 | 98 | 57 | wiener | 21 | forgery | ashy | 53 | 53 | 97 | 77 | 82 | 18 | 62 | handclasp | 13
future : 99 | 68 | neonate | 56 | comply | 31 | 93 | 45 | 68 | 28 | swimsuit | 43 | 54 | 89 | bread | 92 | 91 | 43 | 5 | 30 | ourselves | 47 | 76 | 97 | sneak | twentieth | sinister | 1 | antipathy | 54 | 36 | Theresa | 78 | suffice | fiasco | 24 | 54 | shrewd | Bohemia
77 : 99 | 5 | slew | 10 | knot | MIT | 93 | 67 | 13 | 99 | ingather | 56 | 99 | 96 | surge | 91 | photon | 51 | tranquil | 72 | 70 | 84 | 80 | 99 | 68 | 54 | Farley | 75 | polo | 32 | 10 | 71 | 44 | 60 | 57 | 20 | 52 | 10 | Crowley
4 : marketplace | 17 | blaspheme | 76 | cobra | 20 | mugho | homeowner | 69 | 72 | poodle | envious | 37 | budgetary | Fiske | Pete | variegate | 16 | bluebird | 56 | Egypt | assumption | 91 | 27 | 7 | beatific | Janus | sweaty | 58 | 61 | obsequy | 7 | 85 | 42 | tetravalent | 17 | 32 | centenary | 84
31 : clown | Chautauqua | game | 0 | 65 | 25 | ultimatum | 25 | gift | 99 | 64 | 18 | 42 | 64 | bel | 65 | 85 | carney | 6 | incense | minion | ticklish | introduction | connoisseur | 5 | 47 | breakup | 87 | 72 | 93 | dubitable | 99 | 22 | 13 | decedent | 49 | 21 | geranium | sunshiny
orifice : 77 | thence | treble | 53 | 46 | 12 | 36 | 11 | 9 | 42 | grimace | extoller | 29 | 86 | 74 | Friedman | 36 | 21 | alumnae | 32 | scoff | 33 | 76 | pathway | 51 | 77 | 54 | 74 | incomputable | 21 | Rubaiyat | 73 | 5 | 87 | 47 | 83 | 86 | 85 | phrasemake
instillation : 35 | 56 | 86 | refereeing | null | 35 | 87 | waxy | 99 | 61 | Ron | 67 | 51 | Adolphus | 45 | apron | 71 | plumbate | 22 | 66 | 64 | 93 | vessel | 87 | conjoint | whinny | Bhagavadgita | TA | 19 | nonce | 99 | marshland | 34 | pollywog | 66 | 47 | 66 | fill | 89
88 : stockade | 95 | breadroot | 28 | crew | 81 | 40 | 38 | mayhem | 85 | 6 | 9 | magnesia | 85 | trackage | 87 | 44 | oxygen | 75 | 46 | denote | 98 | 38 | pulpit | 38 | 81 | Nicholas | node | genetic | 16 | 4 | Gotham | 85 | attire | fasten | pinch | premier | freehand | 40
82 : 99 | 71 | 23 | closure | 51 | cocklebur | steelmake | 96 | 5 | 95 | 82 | 32 | 50 | swap | 15 | 40 | 68 | economic | 15 | oxalate | 15 | 43 | von | 55 | compatible | 78 | 61 | falter | 33 | 21 | 56 | gravy | cane | 77 | 41 | 76 | 63 | 89 | circuitry
70 : 97 | 7 | 16 | 34 | Texan | joyride | 45 | steprelation | 50 | detention | 81 | thumb | 59 | Humboldt | mitre | 80 | 17 | 8 | 97 | Kingston | 50 | Borden | EDT | 32 | crimp | shimmy | 28 | antivenin | fidget | wrapup | 53 | supply | tenderhearted | 95 | communicable | 63 | 56 | 1 | ionospheric
terrific : 5 | songful | 58 | 28 | osteopathic | strenuous | 26 | lightfooted | 83 | detention | demagnify | 0 | amputate | 72 | alcove | 22 | 6 | inure | athletic | Kafkaesque | 74 | somnolent | 60 | 19 | 49 | 31 | 68 | 20 | 23 | 46 | archfool | 51 | 97 | 44 | motor | preservation | 98 | 28 | 5
verbal : 22 | 21 | 27 | 37 | 95 | perforate | 30 | antagonist | iconoclast | 8 | 72 | 55 | 9 | 59 | 56 | 15 | 10 | cot | 47 | 3 | 78 | Metzler | bewilder | 19 | glycine | haven | 81 | 34 | phobic | 18 | czarina | Massachusetts | Orin | 26 | sell | 2 | 41 | 65 | episodic
33 : 63 | 65 | 56 | 26 | 37 | 88 | 77 | Zoroaster | hub | 91 | 71 | episodic | 91 | 19 | 91 | cogent | 94 | 39 | 90 | 39 | 75 | 8 | omitting | 87 | 37 | surly | 13 | 73 | 70 | 4 | make | 91 | 15 | Beebe | 42 | 24 | 6 | mulch | 47
43 : induce | 6 | 72 | perforate | 42 | 45 | spy | 25 | 14 | 95 | 30 | 83 | 46 | 93 | 84 | 7 | pneumatic | 96 | 38 | 30 | 2 | 72 | 1 | budgetary | 2 | 82 | curtail | 82 | 39 | 79 | 12 | imperial | roulette | 82 | 71 | harp | passageway | 83 | 65
72 : 11 | specie | 26 | 38 | Rudyard | 85 | 87 | 17 | theses | 52 | 91 | ire | Mary | 33 | amphioxis | 98 | 59 | 73 | 43 | bijective | 92 | 21 | 69 | 39 | standby | pope | 26 | 41 | they'd | Kafkaesque | hurricane | 16 | 13 | anguish | excelsior | Amharic | reflectance | advert | 99
59 : landscape | Gaul | hew | 38 | 36 | intra | 15 | 13 | 22 | fabricate | 86 | amaze | 93 | 63 | 69 | 95 | trip | yak | 44 | 59 | 16 | 42 | alight | 99 | 99 | 14 | 6 | hayward | 12 | 5 | 17 | POBox | Princeton | shear | 86 | swing | figure | histidine | Sikkim
71 : epiphysis | fact | McNeil | whether | 56 | 56 | 56 | 93 | oceanographer | 12 | 62 | 2 | sac | 91 | 3 | noisy | extenuate | Montreal | 48 | 60 | 26 | 74 | 80 | Frey | 33 | wiggle | rot | 47 | embarrass | 76 | 80 | flap | 59 | 19 | increase | 49 | 17 | 94 | Livingston
razorback : angular | 40 | asymptote | 17 | chasm | grandson | 68 | 77 | ingrate | 87 | stellar | 67 | 49 | Beaujolais | 34 | 40 | fateful | 50 | 90 | ethos | 94 | 44 | purloin | 78 | Scarborough | synchronism | 6 | 29 | pack | 1 | 43 | wife | bankruptcy | wasp | 11 | 62 | 57 | 3 | 24
38 : 72 | 51 | peacetime | 88 | 1 | 95 | 59 | 99 | 92 | ember | s's | 65 | curlicue | Monroe | 81 | 89 | Noll | 5 | 20 | 93 | 0 | 87 | 82 | 88 | offer | 47 | 0 | 88 | 13 | 28 | 47 | 59 | 65 | appeal | 47 | 87 | Micky | Parthia | Taiwan
61 : loam | banish | 57 | 87 | witch | colloquy | megahertz | 74 | culinary | 97 | imitable | 47 | synergistic | 95 | 50 | 58 | Ezekiel | 11 | Hiawatha | 51 | brilliant | iodide | 30 | reel | plugboard | 33 | 23 | 30 | Maldive | codebreak | 96 | 36 | procreate | Vishnu | 63 | 90 | lavabo | 90 | barb
fantastic : detect | 60 | 38 | 67 | 68 | 76 | 62 | 55 | 45 | inalienable | 59 | 2 | 93 | 88 | 42 | functionary | 13 | 62 | shrapnel | amoebae | is | 59 | bravura | 56 | blackguard | 37 | 87 | transferor | 24 | export | 15 | 41 | chorale | cupidity | crowberry | 41 | babysat | end | peril
18 : 37 | 70 | foolish | 9 | 22 | 31 | 13 | claw | 0 | 84 | 5 | 67 | 71 | 1 | contraceptive | 31 | idiomatic | 0 | 22 | cupric | parallelogram | 85 | 1 | 69 | nebulae | 27 | automotive | 87 | 2 | 42 | 29 | 40 | 15 | exorbitant | Agway | impermissible | ostracism | 59 | lugging
petrify : 53 | 97 | 4 | 55 | 84 | middlemen | 15 | 78 | invisible | blather | Spanish | 34 | shalom | 81 | Rudolph | 38 | corps | amphibian | 15 | though | mumble | 38 | macerate | 77 | 54 | 17 | 78 | 75 | Beebe | 16 | 46 | 94 | 24 | 29 | 70 | 94 | elect | 46 | dependent
bungle : 96 | magnetron | 66 | 89 | Muscovite | throat | preemptive | 28 | Switzerland | taxonomist | natural | Ritter | 17 | palladium | 73 | 72 | 76 | 64 | combustible | 10 | 46 | Sepoy | 63 | 15 | 70 | 46 | sidestep | 97 | 49 | 47 | 21 | 70 | chimera | 67 | 37 | 20 | morphology | 32 | 97
40 : mattock | 20 | lexicographer | ignoramus | 51 | 78 | 29 | 84 | 46 | jackpot | 91 | 89 | 2 | extricable | 94 | bookkeep | 53 | 13 | Lindsay | 53 | mull | lactate | 95 | 12 | 3 | 56 | 70 | 30 | statewide | corps | 94 | nymphomaniac | 36 | leftward | 93 | 50 | 19 | 6 | 84
fantasist : 62 | 39 | Hoff | burgeon | inconstant | 17 | 98 | entice | 82 | 71 | caricature | placemat | 3 | Scala | Mackey | 90 | 32 | 6 | 59 | 89 | 57 | 95 | 47 | quicksand | 43 | 70 | 43 | 59 | 57 | 45 | 48 | 85 | kiosk | 4 | 87 | 36 | Orleans | 94 | swap
81 : 62 | 24 | 89 | sun | nicety | 28 | CRT | 35 | stitch | Chicagoan | Gavin | Triceratops | 98 | scan | 11 | pogo | 7 | accede | 48 | 87 | gallivant | 33 | Gil | 2 | 58 | 82 | geophysical | 46 | bop | 73 | 39 | typology | 11 | 62 | ditch | Cairo | 29 | 71 | Horace
10 : 78 | 85 | 81 | 48 | 8 | 56 | 3 | nutria | bracket | bind | acrimonious | 91 | extra | groan | 9 | typesetter | 3 | slab | 64 | 94 | 42 | admixture | 70 | 47 | 63 | tabloid | 4 | towboat | Angeline | 33 | organdy | 49 | 56 | Deborah | 55 | Durham | 4 | 10 | 87
Angus : krypton | 89 | 82 | 71 | talisman | Marc | Decca | 85 | 88 | 31 | 72 | 68 | Wooster | 91 | insolate | 66 | 19 | 26 | 71 | philanthrope | 43 | 11 | 2 | beat | 27 | 17 | 67 | 96 | 14 | rhombi | 34 | Christy | 95 | 50 | 26 | 25 | 67 | Sudan | gunshot
talk : hypothalamus | 14 | defend | phalanger | 17 | 20 | 38 | 35 | 58 | Meier | 51 | 10 | 88 | 29 | 99 | 94 | 26 | Stamford | exist | 53 | 42 | 82 | walk | fundraising | 97 | 65 | 89 | 20 | 91 | dolt | meek | 23 | prolate | hawthorn | frambesia | 3 | 89 | thrust | Kikuyu
52 : vanguard | vitae | inorganic | 61 | 71 | Simla | decibel | 93 | masseur | 36 | Clinton | 50 | 25 | Iowa | wish | 58 | 28 | 84 | 84 | 99 | 31 | 12 | faunal | Moriarty | 38 | 56 | goes | prohibit | 3 | 44 | 85 | 25 | barnacle | 26 | 58 | 81 | psychosis | followeth | beefy
7 : 99 | 6 | 14 | Hester | Louisa | 10 | 83 | mitigate | surveillant | 37 | townhouse | cartilaginous | 88 | 6 | octile | 46 | Hamilton | migratory | 88 | childish | 80 | inaccessible | 88 | 45 | Eisenhower | 8 | 98 | longitudinal | garage | bloodline | 89 | 40 | Hottentot | 22 | Fleming | 7 | 85 | 33 | 47
skein : 5 | grateful | ordinate | 98 | 50 | 62 | 97 | cohere | 71 | 0 | appreciate | Frye | 4 | glutamine | 55 | colloquium | notify | bray | 19 | 36 | pullover | Canopus | capacitive | 97 | quartzite | 15 | 54 | 15 | 64 | 72 | 44 | 80 | 38 | opprobrium | hillbilly | 75 | low | configuration | 51
48 : periscope | scruffy | 73 | visceral | 8 | 91 | 49 | Tess | dissident | 88 | 92 | 0 | 48 | 90 | 58 | 43 | 57 | 34 | 71 | buckboard | 75 | Crandall | libidinous | 13 | 91 | 90 | runway | 32 | 25 | 91 | USGS | perilous | steal | 33 | 49 | 80 | cheerleader | insight | 77
monoxide : 26 | Sternberg | 17 | 70 | 53 | 69 | 38 | camilla | 63 | influential | propellant | 7 | 78 | nurture | 28 | 3 | benevolent | 2 | taiga | 13 | 46 | 2 | treadle | EPA | decorate | Cepheus | 11 | Boyd | Mohr | 39 | isolate | throwback | Florentine | 11 | 85 | ruin | 57 | 90 | ingot
41 : 49 | 63 | calcareous | fingernail | 41 | 84 | 65 | juice | Tulsa | 56 | ache | 98 | Spokane | 22 | parade | 95 | 96 | compline | 50 | ova | 13 | 91 | 98 | 38 | tablet | archbishop | sloven | 22 | 50 | 21 | 74 | 49 | suicidal | cf | 61 | elate | 12 | 43 | annuity
78 : 10 | 25 | Allis | entrepreneur | 9 | 69 | expanse | O'Neill | turnkey | 33 | 82 | 71 | 28 | 95 | 30 | 85 | revolve | passage | 14 | 73 | Loire | 53 | 25 | 71 | 96 | 30 | Spector | 30 | 35 | mall | 58 | live | Polyhymnia | 26 | orifice | midshipman | 95 | 60 | 68
leviathan : Kathleen | 79 | 71 | 1 | slouch | 1 | 73 | 3 | 45 | 32 | 21 | infinitesimal | 66 | 96 | 38 | 50 | heartland | 42 | 17 | 90 | 49 | encumber | 6 | 34 | umbilici | 80 | typography | 58 | fable | 44 | 1 | 92 | algorithm | 31 | Blanchard | 75 | 2 | 1 | 70
reconnaissance : 78 | 87 | student | 52 | 46 | 87 | 93 | 74 | downstream | 12 | Hadley | 94 | corporate | armillaria | 18 | 66 | coccidiosis | parkish | mob | eutectic | 47 | 2 | 83 | Raul | 2 | 6 | Lomb | Hippocrates | claw | 61 | 62 | appear | heliocentric | 91 | 12 | 34 | 80 | 41 | 99
9 : 61 | colonnade | 51 | 33 | 48 | 57 | 8 | Ann | 92 | 75 | 14 | 39 | 77 | 81 | papoose | neuroanatomic | 34 | Chantilly | Coates | 19 | 46 | auxin | 61 | el | 5 | 32 | 84 | 66 | 17 | whizzing | 96 | 34 | 47 | 0 | 37 | 71 | realty | 16 | Darwin
6 : cowmen | 39 | monies | 94 | radioactive | 63 | 59 | IQ | solstice | gaugeable | menopause | 71 | geothermal | 36 | 90 | 20 | individual | 15 | 65 | Marianne | 39 | 34 | tincture | 24 | 84 | 6 | dilute | gait | 75 | 21 | 45 | 33 | 92 | 62 | FBI | 81 | secondhand | jute | raspberry
Jeannie : 53 | 61 | unary | 35 | 67 | 11 | 1 | assess | 91 | 44 | corrigenda | quorum | hymnal | veterinary | Vida | 10 | 55 | Armstrong | siva | 17 | 10 | exegesis | 14 | dreamboat | 10 | 23 | unitarian | unison | 11 | 86 | 71 | 31 | 51 | Valois | 27 | 84 | sneer | 6 | 90
